announcement_date,used_chip_date,stock_id,company_name,market,chip_date,foreign_net_buy_shares,investment_trust_net_buy_shares,dealer_net_buy_shares,institutional_total_net_buy_shares
2026-05-10,2026-05-08,5203,訊連,twse,20260508,44058.0,0.0,0.0,44058.0
2026-05-10,2026-05-08,1201,味全,twse,20260508,41000.0,0.0,3000.0,44000.0
2026-05-10,2026-05-08,4440,宜新實業,twse,20260508,44000.0,0.0,0.0,44000.0
2026-05-10,2026-05-08,2432,倚天酷碁-創,twse,20260508,46400.0,0.0,-2400.0,44000.0
2026-05-10,2026-05-08,00661,元大日經225,twse,20260508,-4000.0,0.0,47726.0,43726.0
2026-05-10,2026-05-08,4737,華廣,twse,20260508,43000.0,0.0,0.0,43000.0
2026-05-10,2026-05-08,2466,冠西電,twse,20260508,44000.0,0.0,-1000.0,43000.0
2026-05-10,2026-05-08,3669,圓展,twse,20260508,42642.0,0.0,0.0,42642.0
2026-05-10,2026-05-08,6863,永道-KY,twse,20260508,42522.0,0.0,39.0,42561.0
2026-05-10,2026-05-08,4585,達明,twse,20260508,20605.0,0.0,21889.0,42494.0
2026-05-10,2026-05-08,3705,永信,twse,20260508,42000.0,0.0,430.0,42430.0
2026-05-10,2026-05-08,6722,輝創,twse,20260508,40800.0,0.0,0.0,40800.0
2026-05-10,2026-05-08,9937,全國,twse,20260508,39000.0,0.0,1307.0,40307.0
2026-05-10,2026-05-08,1732,毛寶,twse,20260508,40300.0,0.0,0.0,40300.0
2026-05-10,2026-05-08,2820,華票,twse,20260508,40073.0,0.0,0.0,40073.0
2026-05-10,2026-05-08,2723,美食-KY,twse,20260508,39069.0,0.0,1000.0,40069.0
2026-05-10,2026-05-08,2243,宏旭-KY,twse,20260508,39500.0,0.0,0.0,
2026-05-10,2026-05-08,4560,強信-KY,twse,20260508,39000.0,0.0,0.0,39000.0
2026-05-10,2026-05-08,3043,科風,twse,20260508,39300.0,0.0,-1000.0,38300.0
2026-05-10,2026-05-08,2471,資通,twse,20260508,37400.0,0.0,0.0,37400.0
2026-05-10,2026-05-08,6216,居易,twse,20260508,43000.0,0.0,-6000.0,37000.0
2026-05-10,2026-05-08,912000,晨訊科-DR,twse,20260508,37000.0,0.0,0.0,37000.0
2026-05-10,2026-05-08,6776,展碁國際,twse,20260508,36600.0,0.0,0.0,36600.0
2026-05-10,2026-05-08,2109,華豐,twse,20260508,36000.0,0.0,0.0,36000.0
2026-05-10,2026-05-08,2431,聯昌,twse,20260508,34800.0,0.0,340.0,35140.0
2026-05-10,2026-05-08,1558,伸興,twse,20260508,35400.0,-383.0,0.0,35017.0
2026-05-10,2026-05-08,4807,日成-KY,twse,20260508,35000.0,0.0,0.0,35000.0
2026-05-10,2026-05-08,1457,宜進,twse,20260508,35000.0,0.0,0.0,35000.0
2026-05-10,2026-05-08,1324,地球,twse,20260508,33500.0,0.0,0.0,33500.0
2026-05-10,2026-05-08,00875,國泰網路資安,twse,20260508,38695.0,0.0,-5333.0,33362.0
2026-05-10,2026-05-08,00908,富邦入息REITs+,twse,20260508,16000.0,0.0,16811.0,32811.0
2026-05-10,2026-05-08,2852,第一保,twse,20260508,40000.0,-2253.0,-5000.0,32747.0
2026-05-10,2026-05-08,2913,農林,twse,20260508,34000.0,0.0,-1366.0,32634.0
2026-05-10,2026-05-08,3617,碩天,twse,20260508,33700.0,0.0,-1501.0,32199.0
2026-05-10,2026-05-08,1110,東泥,twse,20260508,37000.0,0.0,-5000.0,32000.0
2026-05-10,2026-05-08,1109,信大,twse,20260508,31000.0,0.0,1000.0,32000.0
2026-05-10,2026-05-08,8162,微矽電子-創,twse,20260508,24500.0,0.0,7426.0,31926.0
2026-05-10,2026-05-08,3021,鴻名,twse,20260508,26700.0,0.0,5000.0,31700.0
2026-05-10,2026-05-08,8222,寶一,twse,20260508,31500.0,0.0,0.0,31500.0
2026-05-10,2026-05-08,9924,福興,twse,20260508,32001.0,-883.0,0.0,31118.0
2026-05-10,2026-05-08,1108,幸福,twse,20260508,31000.0,0.0,0.0,31000.0
2026-05-10,2026-05-08,1227,佳格,twse,20260508,35000.0,0.0,-4000.0,31000.0
2026-05-10,2026-05-08,1540,喬福,twse,20260508,25599.0,0.0,5000.0,30599.0
2026-05-10,2026-05-08,00876,元大全球5G,twse,20260508,-11994.0,0.0,42283.0,30289.0
2026-05-10,2026-05-08,1597,直得,twse,20260508,39000.0,0.0,-9259.0,29741.0
2026-05-10,2026-05-08,6902,GOGOLOOK,twse,20260508,29254.0,0.0,0.0,29254.0
2026-05-10,2026-05-08,1232,大統益,twse,20260508,30024.0,0.0,-1000.0,29024.0
2026-05-10,2026-05-08,1806,冠軍,twse,20260508,30000.0,0.0,-1000.0,29000.0
2026-05-10,2026-05-08,1773,勝一,twse,20260508,45025.0,0.0,-16330.0,28695.0
2026-05-10,2026-05-08,2033,佳大,twse,20260508,25600.0,0.0,3000.0,28600.0
2026-05-10,2026-05-08,6796,晉弘,twse,20260508,28300.0,0.0,0.0,28300.0
2026-05-10,2026-05-08,5525,順天,twse,20260508,31000.0,0.0,-3000.0,28000.0
2026-05-10,2026-05-08,2608,嘉里大榮,twse,20260508,27000.0,0.0,1000.0,28000.0
2026-05-10,2026-05-08,1903,士紙,twse,20260508,29000.0,0.0,-1000.0,28000.0
2026-05-10,2026-05-08,020029,元大ESG高股息N,twse,20260508,0.0,0.0,28000.0,28000.0
2026-05-10,2026-05-08,00901,永豐智能車供應鏈,twse,20260508,26000.0,0.0,1689.0,27689.0
2026-05-10,2026-05-08,2423,固緯,twse,20260508,29071.0,0.0,-2000.0,27071.0
2026-05-10,2026-05-08,2816,旺旺保,twse,20260508,27000.0,0.0,0.0,27000.0
2026-05-10,2026-05-08,6958,日盛台駿,twse,20260508,27000.0,0.0,0.0,27000.0
2026-05-10,2026-05-08,2482,連宇,twse,20260508,30500.0,0.0,-3829.0,26671.0
2026-05-10,2026-05-08,4108,懷特,twse,20260508,27000.0,0.0,-1000.0,26000.0
2026-05-10,2026-05-08,910322,康師傅-DR,twse,20260508,25000.0,0.0,0.0,25000.0
2026-05-10,2026-05-08,3266,昇陽,twse,20260508,25000.0,0.0,0.0,25000.0
2026-05-10,2026-05-08,2459,敦吉,twse,20260508,25700.0,0.0,-1000.0,24700.0
2026-05-10,2026-05-08,6918,愛派司,twse,20260508,24200.0,0.0,0.0,24200.0
2026-05-10,2026-05-08,2706,第一店,twse,20260508,24000.0,0.0,0.0,24000.0
2026-05-10,2026-05-08,2701,萬企,twse,20260508,24000.0,0.0,0.0,24000.0
2026-05-10,2026-05-08,00714,群益道瓊美國地產,twse,20260508,0.0,0.0,23945.0,23945.0
2026-05-10,2026-05-08,9929,秋雨,twse,20260508,22700.0,0.0,370.0,23070.0
2026-05-10,2026-05-08,4414,如興,twse,20260508,24000.0,0.0,-1000.0,23000.0
2026-05-10,2026-05-08,6862,三集瑞-KY,twse,20260508,17300.0,0.0,5699.0,22999.0
2026-05-10,2026-05-08,3031,佰鴻,twse,20260508,66000.0,0.0,-43025.0,22975.0
2026-05-10,2026-05-08,1474,弘裕,twse,20260508,22900.0,0.0,0.0,22900.0
2026-05-10,2026-05-08,8476,台境*,twse,20260508,22000.0,0.0,0.0,22000.0
2026-05-10,2026-05-08,5007,三星,twse,20260508,21000.0,0.0,1000.0,22000.0
2026-05-10,2026-05-08,1414,東和,twse,20260508,23000.0,0.0,-1000.0,22000.0
2026-05-10,2026-05-08,1537,廣隆,twse,20260508,21600.0,0.0,0.0,21600.0
2026-05-10,2026-05-08,6558,興能高,twse,20260508,26574.0,0.0,-5000.0,21574.0
2026-05-10,2026-05-08,1526,日馳,twse,20260508,21400.0,0.0,0.0,21400.0
2026-05-10,2026-05-08,8467,波力-KY,twse,20260508,21320.0,0.0,0.0,21320.0
2026-05-10,2026-05-08,6689,伊雲谷,twse,20260508,20500.0,0.0,719.0,21219.0
2026-05-10,2026-05-08,8411,福貞-KY,twse,20260508,21000.0,0.0,0.0,21000.0
2026-05-10,2026-05-08,1731,美吾華,twse,20260508,20900.0,0.0,0.0,20900.0
2026-05-10,2026-05-08,3060,銘異,twse,20260508,16900.0,0.0,3997.0,20897.0
2026-05-10,2026-05-08,6598,ABC-KY,twse,20260508,22700.0,2000.0,-2000.0,
2026-05-10,2026-05-08,2025,千興,twse,20260508,36000.0,0.0,-16000.0,20000.0
2026-05-10,2026-05-08,9930,中聯資源,twse,20260508,19000.0,0.0,1000.0,20000.0
2026-05-10,2026-05-08,9927,泰銘,twse,20260508,19847.0,0.0,0.0,19847.0
2026-05-10,2026-05-08,7705,三商餐飲,twse,20260508,19504.0,0.0,0.0,19504.0
2026-05-10,2026-05-08,8039,台虹,twse,20260508,223703.0,0.0,-204571.0,19132.0
2026-05-10,2026-05-08,2030,彰源,twse,20260508,20043.0,0.0,-1000.0,19043.0
2026-05-10,2026-05-08,1419,新紡,twse,20260508,18000.0,0.0,1000.0,19000.0
2026-05-10,2026-05-08,911868,同方友友-DR,twse,20260508,19000.0,0.0,0.0,19000.0
2026-05-10,2026-05-08,2929,淘帝-KY,twse,20260508,18800.0,0.0,0.0,18800.0
2026-05-10,2026-05-08,3494,誠研,twse,20260508,15400.0,0.0,2972.0,18372.0
2026-05-10,2026-05-08,4590,富田-創,twse,20260508,18400.0,0.0,-247.0,18153.0
2026-05-10,2026-05-08,6272,驊陞,twse,20260508,16000.0,0.0,2000.0,18000.0
2026-05-10,2026-05-08,7760,享溫馨,twse,20260508,48000.0,0.0,-30000.0,18000.0
2026-05-10,2026-05-08,1416,廣豐,twse,20260508,18000.0,0.0,0.0,18000.0
2026-05-10,2026-05-08,2227,裕日車,twse,20260508,18000.0,0.0,0.0,18000.0
2026-05-10,2026-05-08,6573,虹揚-KY,twse,20260508,16600.0,0.0,1000.0,17600.0
2026-05-10,2026-05-08,2373,震旦行,twse,20260508,19000.0,0.0,-2000.0,17000.0
2026-05-10,2026-05-08,1468,昶和,twse,20260508,17000.0,0.0,0.0,17000.0
2026-05-10,2026-05-08,2012,春雨,twse,20260508,19000.0,0.0,-2000.0,17000.0
2026-05-10,2026-05-08,1475,業旺,twse,20260508,16500.0,0.0,0.0,16500.0
2026-05-10,2026-05-08,1473,台南,twse,20260508,16000.0,0.0,0.0,16000.0
2026-05-10,2026-05-08,6838,台新藥,twse,20260508,17703.0,0.0,-2000.0,15703.0
2026-05-10,2026-05-08,1339,昭輝,twse,20260508,15500.0,0.0,-70.0,15430.0
2026-05-10,2026-05-08,00912,中信臺灣智慧50,twse,20260508,-268000.0,0.0,283219.0,15219.0
2026-05-10,2026-05-08,1235,興泰,twse,20260508,15000.0,0.0,0.0,15000.0
2026-05-10,2026-05-08,1459,聯發,twse,20260508,15000.0,0.0,0.0,15000.0
2026-05-10,2026-05-08,6201,亞弘電,twse,20260508,15000.0,0.0,0.0,15000.0
2026-05-10,2026-05-08,2546,根基,twse,20260508,16914.0,0.0,-2000.0,14914.0
2026-05-10,2026-05-08,6183,關貿,twse,20260508,15000.0,0.0,-96.0,14904.0
2026-05-10,2026-05-08,00700,富邦恒生國企,twse,20260508,-10000.0,0.0,24749.0,14749.0
2026-05-10,2026-05-08,3652,精聯,twse,20260508,12500.0,0.0,2000.0,14500.0
2026-05-10,2026-05-08,6771,平和環保-創,twse,20260508,11200.0,0.0,3000.0,14200.0
2026-05-10,2026-05-08,1517,利奇,twse,20260508,12000.0,0.0,2017.0,14017.0
2026-05-10,2026-05-08,1234,黑松,twse,20260508,14000.0,0.0,0.0,14000.0
2026-05-10,2026-05-08,020037,元大金融高股息N,twse,20260508,0.0,0.0,14000.0,14000.0
2026-05-10,2026-05-08,6464,台數科,twse,20260508,14000.0,0.0,0.0,14000.0
2026-05-10,2026-05-08,1456,怡華,twse,20260508,18600.0,0.0,-5000.0,13600.0
2026-05-10,2026-05-08,6792,詠業,twse,20260508,13300.0,0.0,0.0,13300.0
2026-05-10,2026-05-08,5538,東明-KY,twse,20260508,11000.0,0.0,2000.0,13000.0
2026-05-10,2026-05-08,2028,威致,twse,20260508,24000.0,0.0,-11000.0,13000.0
2026-05-10,2026-05-08,1203,味王,twse,20260508,15000.0,0.0,-2000.0,13000.0
2026-05-10,2026-05-08,6614,資拓宏宇,twse,20260508,18600.0,0.0,-6000.0,12600.0
2026-05-10,2026-05-08,2597,潤弘,twse,20260508,11236.0,0.0,1000.0,12236.0
2026-05-10,2026-05-08,4572,駐龍,twse,20260508,14033.0,0.0,-2000.0,12033.0
2026-05-10,2026-05-08,2008,高興昌,twse,20260508,12000.0,0.0,0.0,12000.0
2026-05-10,2026-05-08,6581,鋼聯,twse,20260508,11800.0,0.0,0.0,11800.0
2026-05-10,2026-05-08,2247,汎德永業,twse,20260508,11626.0,0.0,0.0,11626.0
2026-05-10,2026-05-08,8466,美吉吉-KY,twse,20260508,11600.0,0.0,0.0,11600.0
2026-05-10,2026-05-08,8462,柏文,twse,20260508,11591.0,0.0,0.0,11591.0
2026-05-10,2026-05-08,2722,夏都,twse,20260508,12000.0,0.0,-1000.0,11000.0
2026-05-10,2026-05-08,5515,建國,twse,20260508,7000.0,-9000.0,12997.0,10997.0
2026-05-10,2026-05-08,8374,羅昇,twse,20260508,9616.0,0.0,971.0,10587.0
2026-05-10,2026-05-08,6951,青新-創,twse,20260508,13300.0,0.0,-3000.0,10300.0
2026-05-10,2026-05-08,6641,基士德-KY,twse,20260508,7300.0,200.0,2800.0,
2026-05-10,2026-05-08,2228,劍麟,twse,20260508,10583.0,0.0,-556.0,10027.0
2026-05-10,2026-05-08,00703,台新MSCI中國,twse,20260508,0.0,0.0,10001.0,10001.0
2026-05-10,2026-05-08,2910,統領,twse,20260508,10000.0,0.0,0.0,10000.0
2026-05-10,2026-05-08,1465,偉全,twse,20260508,9700.0,0.0,0.0,9700.0
2026-05-10,2026-05-08,2904,匯僑,twse,20260508,8500.0,0.0,1000.0,9500.0
2026-05-10,2026-05-08,6645,金萬林-創,twse,20260508,10400.0,0.0,-1000.0,9400.0
2026-05-10,2026-05-08,7730,暉盛-創,twse,20260508,14300.0,0.0,-5000.0,9300.0
2026-05-10,2026-05-08,1516,川飛,twse,20260508,10300.0,0.0,-1000.0,9300.0
2026-05-10,2026-05-08,1527,鑽全,twse,20260508,11000.0,0.0,-2000.0,9000.0
2026-05-10,2026-05-08,1737,臺鹽,twse,20260508,9000.0,0.0,0.0,9000.0
2026-05-10,2026-05-08,1805,寶徠,twse,20260508,12900.0,0.0,-4000.0,8900.0
2026-05-10,2026-05-08,1452,宏益,twse,20260508,8900.0,0.0,0.0,8900.0
2026-05-10,2026-05-08,8464,億豐,twse,20260508,-5438.0,-2130.0,16310.0,8742.0
2026-05-10,2026-05-08,1512,瑞利,twse,20260508,9700.0,0.0,-1000.0,8700.0
2026-05-10,2026-05-08,1752,南光,twse,20260508,8700.0,0.0,0.0,8700.0
2026-05-10,2026-05-08,2712,遠雄來,twse,20260508,6700.0,0.0,2000.0,8700.0
2026-05-10,2026-05-08,00657,國泰日經225,twse,20260508,-11000.0,0.0,19225.0,8225.0
2026-05-10,2026-05-08,2434,統懋,twse,20260508,8100.0,0.0,0.0,8100.0
2026-05-10,2026-05-08,6415,矽力*-KY,twse,20260508,-8642.0,39000.0,-22284.0,8074.0
2026-05-10,2026-05-08,2433,互盛電,twse,20260508,8000.0,0.0,0.0,8000.0
2026-05-10,2026-05-08,2514,龍邦,twse,20260508,8000.0,0.0,0.0,8000.0
2026-05-10,2026-05-08,1413,宏洲,twse,20260508,7700.0,0.0,0.0,7700.0
2026-05-10,2026-05-08,1530,亞崴,twse,20260508,7700.0,0.0,0.0,7700.0
2026-05-10,2026-05-08,1568,倉佑,twse,20260508,6679.0,0.0,1000.0,7679.0
2026-05-10,2026-05-08,2945,三商家購,twse,20260508,7500.0,0.0,0.0,7500.0
2026-05-10,2026-05-08,6671,三能-KY,twse,20260508,3400.0,0.0,4080.0,7480.0
2026-05-10,2026-05-08,9931,欣高,twse,20260508,7800.0,0.0,-382.0,7418.0
2026-05-10,2026-05-08,1410,南染,twse,20260508,7400.0,0.0,0.0,7400.0
2026-05-10,2026-05-08,1437,勤益控,twse,20260508,7000.0,0.0,0.0,7000.0
2026-05-10,2026-05-08,00783,富邦中証500,twse,20260508,-5000.0,0.0,11868.0,6868.0
2026-05-10,2026-05-08,1583,程泰,twse,20260508,6800.0,0.0,0.0,6800.0
2026-05-10,2026-05-08,9944,新麗,twse,20260508,6700.0,0.0,0.0,6700.0
2026-05-10,2026-05-08,1525,江申,twse,20260508,6500.0,0.0,41.0,6541.0
2026-05-10,2026-05-08,6674,鋐寶科技,twse,20260508,7500.0,0.0,-1000.0,6500.0
2026-05-10,2026-05-08,3168,眾福科,twse,20260508,5500.0,0.0,1000.0,6500.0
2026-05-10,2026-05-08,6952,大武山,twse,20260508,6500.0,0.0,0.0,6500.0
2026-05-10,2026-05-08,00728,第一金工業30,twse,20260508,-1000.0,0.0,7461.0,6461.0
2026-05-10,2026-05-08,6969,成信實業*-創,twse,20260508,7300.0,0.0,-1000.0,6300.0
2026-05-10,2026-05-08,9902,台火,twse,20260508,9700.0,0.0,-3407.0,6293.0
2026-05-10,2026-05-08,9908,大台北,twse,20260508,6000.0,0.0,0.0,6000.0
2026-05-10,2026-05-08,5546,永固-KY,twse,20260508,5000.0,0.0,1000.0,6000.0
2026-05-10,2026-05-08,1423,利華,twse,20260508,7700.0,0.0,-2000.0,5700.0
2026-05-10,2026-05-08,2642,宅配通,twse,20260508,5700.0,0.0,0.0,5700.0
2026-05-10,2026-05-08,1439,雋揚,twse,20260508,4600.0,0.0,1000.0,5600.0
2026-05-10,2026-05-08,2901,欣欣,twse,20260508,4500.0,0.0,1000.0,5500.0
2026-05-10,2026-05-08,8443,阿瘦,twse,20260508,5500.0,0.0,0.0,5500.0
2026-05-10,2026-05-08,6754,匯僑設計,twse,20260508,5500.0,-139.0,0.0,5361.0
2026-05-10,2026-05-08,00917,中信特選金融,twse,20260508,-145863.0,0.0,151193.0,5330.0
2026-05-10,2026-05-08,2496,卓越,twse,20260508,5100.0,0.0,0.0,5100.0
2026-05-10,2026-05-08,2516,新建,twse,20260508,5000.0,0.0,0.0,5000.0
2026-05-10,2026-05-08,9926,新海,twse,20260508,5000.0,0.0,0.0,5000.0
2026-05-10,2026-05-08,00771,元大US高息特別股,twse,20260508,0.0,0.0,5000.0,5000.0
2026-05-10,2026-05-08,1463,強盛新,twse,20260508,5000.0,0.0,0.0,5000.0
2026-05-10,2026-05-08,00636,國泰中國A50,twse,20260508,-2000.0,0.0,6817.0,4817.0
2026-05-10,2026-05-08,2365,昆盈,twse,20260508,-78977.0,0.0,83689.0,4712.0
2026-05-10,2026-05-08,9911,櫻花,twse,20260508,1779.0,0.0,2932.0,4711.0
2026-05-10,2026-05-08,2115,六暉-KY,twse,20260508,3700.0,0.0,1000.0,4700.0
2026-05-10,2026-05-08,3321,同泰,twse,20260508,5600.0,0.0,-1000.0,4600.0
2026-05-10,2026-05-08,006207,復華滬深,twse,20260508,30000.0,0.0,-25407.0,4593.0
2026-05-10,2026-05-08,1521,大億,twse,20260508,4500.0,0.0,0.0,4500.0
2026-05-10,2026-05-08,8481,政伸,twse,20260508,3500.0,0.0,1000.0,4500.0
2026-05-10,2026-05-08,6504,南六,twse,20260508,5500.0,0.0,-1000.0,4500.0
2026-05-10,2026-05-08,1623,大東電,twse,20260508,5500.0,0.0,-1000.0,4500.0
2026-05-10,2026-05-08,6916,華凌,twse,20260508,3500.0,0.0,985.0,4485.0
2026-05-10,2026-05-08,1472,三洋實業,twse,20260508,4400.0,0.0,0.0,4400.0
2026-05-10,2026-05-08,1341,富林-KY,twse,20260508,4400.0,0.0,0.0,4400.0
2026-05-10,2026-05-08,3130,一零四,twse,20260508,3148.0,0.0,1177.0,4325.0
2026-05-10,2026-05-08,6955,邦睿生技-創,twse,20260508,3200.0,0.0,819.0,4019.0
2026-05-10,2026-05-08,2024,志聯,twse,20260508,3700.0,0.0,0.0,3700.0
2026-05-10,2026-05-08,6906,現觀科,twse,20260508,-3000.0,0.0,6662.0,3662.0
2026-05-10,2026-05-08,2250,IKKA-KY,twse,20260508,3300.0,0.0,352.0,3652.0
2026-05-10,2026-05-08,1470,大統新創,twse,20260508,3600.0,0.0,0.0,3600.0
2026-05-10,2026-05-08,1233,天仁,twse,20260508,3600.0,0.0,0.0,3600.0
2026-05-10,2026-05-08,1342,八貫,twse,20260508,18516.0,0.0,-15000.0,3516.0
2026-05-10,2026-05-08,6957,裕慶-KY,twse,20260508,4400.0,0.0,-886.0,3514.0
2026-05-10,2026-05-08,6585,鼎基,twse,20260508,1500.0,0.0,2001.0,3501.0
2026-05-10,2026-05-08,7736,虎山,twse,20260508,3500.0,0.0,0.0,3500.0
2026-05-10,2026-05-08,8201,無敵,twse,20260508,3400.0,0.0,0.0,
2026-05-10,2026-05-08,1441,大東,twse,20260508,3400.0,0.0,0.0,3400.0
2026-05-10,2026-05-08,2438,翔耀,twse,20260508,3400.0,0.0,0.0,3400.0
2026-05-10,2026-05-08,2254,巨鎧精密-創,twse,20260508,3400.0,0.0,0.0,3400.0
2026-05-10,2026-05-08,2939,永邑-KY,twse,20260508,3300.0,0.0,0.0,3300.0
2026-05-10,2026-05-08,4581,光隆精密-KY,twse,20260508,3200.0,0.0,0.0,3200.0
2026-05-10,2026-05-08,6908,宏碁遊戲-創,twse,20260508,3005.0,0.0,0.0,3005.0
2026-05-10,2026-05-08,2506,太設,twse,20260508,3000.0,0.0,0.0,3000.0
2026-05-10,2026-05-08,020028,元大特選電動車N,twse,20260508,0.0,0.0,3000.0,3000.0
2026-05-10,2026-05-08,1417,嘉裕,twse,20260508,3000.0,0.0,0.0,3000.0
2026-05-10,2026-05-08,1445,大宇,twse,20260508,3900.0,0.0,-1000.0,2900.0
2026-05-10,2026-05-08,1453,大將,twse,20260508,2800.0,0.0,0.0,2800.0
2026-05-10,2026-05-08,1256,鮮活果汁-KY,twse,20260508,6765.0,0.0,-4000.0,2765.0
2026-05-10,2026-05-08,8482,商億-KY,twse,20260508,2700.0,0.0,0.0,2700.0
2026-05-10,2026-05-08,1315,達新,twse,20260508,2700.0,0.0,0.0,2700.0
2026-05-10,2026-05-08,1786,科妍,twse,20260508,2554.0,0.0,-9.0,2545.0
2026-05-10,2026-05-08,2114,鑫永銓,twse,20260508,2500.0,0.0,0.0,2500.0
2026-05-10,2026-05-08,8488,吉源-KY,twse,20260508,2445.0,0.0,0.0,2445.0
2026-05-10,2026-05-08,6794,向榮生技,twse,20260508,2300.0,0.0,0.0,2300.0
2026-05-10,2026-05-08,6666,羅麗芬-KY,twse,20260508,2300.0,0.0,0.0,2300.0
2026-05-10,2026-05-08,3229,晟鈦,twse,20260508,2200.0,0.0,0.0,2200.0
2026-05-10,2026-05-08,7721,微程式,twse,20260508,2110.0,0.0,0.0,2110.0
2026-05-10,2026-05-08,00851,台新全球AI,twse,20260508,-1000.0,0.0,3000.0,2000.0
2026-05-10,2026-05-08,4190,佐登-KY,twse,20260508,2000.0,0.0,0.0,2000.0
2026-05-10,2026-05-08,1454,台富,twse,20260508,5900.0,0.0,-4000.0,1900.0
2026-05-10,2026-05-08,2429,銘旺科,twse,20260508,1600.0,0.0,0.0,1600.0
2026-05-10,2026-05-08,1817,凱撒衛,twse,20260508,1500.0,0.0,0.0,1500.0
2026-05-10,2026-05-08,1418,東華,twse,20260508,1300.0,0.0,5.0,1305.0
2026-05-10,2026-05-08,006204,永豐臺灣加權,twse,20260508,0.0,0.0,1291.0,1291.0
2026-05-10,2026-05-08,6655,科定,twse,20260508,1600.0,0.0,-373.0,1227.0
2026-05-10,2026-05-08,8487,愛爾達-創,twse,20260508,200.0,0.0,999.0,1199.0
2026-05-10,2026-05-08,9925,新保,twse,20260508,1000.0,0.0,0.0,1000.0
2026-05-10,2026-05-08,7732,金興精密,twse,20260508,1000.0,0.0,0.0,1000.0
2026-05-10,2026-05-08,5906,台南-KY,twse,20260508,1000.0,0.0,0.0,1000.0
2026-05-10,2026-05-08,4583,台灣精銳,twse,20260508,-1256.0,0.0,2191.0,935.0
2026-05-10,2026-05-08,6887,寶綠特-KY,twse,20260508,500.0,0.0,0.0,500.0
2026-05-10,2026-05-08,9912,偉聯,twse,20260508,400.0,0.0,0.0,400.0
2026-05-10,2026-05-08,6807,峰源-KY,twse,20260508,400.0,0.0,0.0,400.0
2026-05-10,2026-05-08,5907,大洋-KY,twse,20260508,1000.0,0.0,-1000.0,0.0
2026-05-10,2026-05-08,4439,冠星-KY,twse,20260508,0.0,0.0,0.0,0.0
2026-05-10,2026-05-08,4148,全宇生技-KY,twse,20260508,0.0,0.0,0.0,0.0
2026-05-10,2026-05-08,3018,隆銘綠能,twse,20260508,-1.0,0.0,0.0,-1.0
2026-05-10,2026-05-08,7823,奧義賽博-KY創,twse,20260508,-800.0,0.0,568.0,-232.0
2026-05-10,2026-05-08,6582,申豐,twse,20260508,-1300.0,0.0,1000.0,-300.0
2026-05-10,2026-05-08,6928,攸泰科技,twse,20260508,-400.0,0.0,0.0,-400.0
2026-05-10,2026-05-08,1541,錩泰,twse,20260508,-500.0,0.0,0.0,-500.0
2026-05-10,2026-05-08,2850,新產,twse,20260508,52035.0,-54000.0,1389.0,-576.0
2026-05-10,2026-05-08,6921,嘉雨思-創,twse,20260508,-3800.0,0.0,3149.0,-651.0
2026-05-10,2026-05-08,6719,力智,twse,20260508,625.0,0.0,-1285.0,-660.0
2026-05-10,2026-05-08,2535,達欣工,twse,20260508,-973.0,0.0,0.0,-973.0
2026-05-10,2026-05-08,8478,東哥遊艇,twse,20260508,-376.0,0.0,-611.0,-987.0
2026-05-10,2026-05-08,3679,新至陞,twse,20260508,-2000.0,0.0,1000.0,-1000.0
2026-05-10,2026-05-08,020034,元大IC設計N,twse,20260508,0.0,0.0,-1000.0,-1000.0
2026-05-10,2026-05-08,020036,元大金融配息N,twse,20260508,0.0,0.0,-1000.0,-1000.0
2026-05-10,2026-05-08,1725,元禎,twse,20260508,0.0,0.0,-1009.0,-1009.0
2026-05-10,2026-05-08,1535,中宇,twse,20260508,-1100.0,0.0,0.0,-1100.0
2026-05-10,2026-05-08,1443,立益物流,twse,20260508,-1100.0,0.0,0.0,-1100.0
2026-05-10,2026-05-08,2397,友通,twse,20260508,-200.0,0.0,-1000.0,-1200.0
2026-05-10,2026-05-08,1906,寶隆,twse,20260508,-1000.0,0.0,-927.0,-1927.0
2026-05-10,2026-05-08,1506,正道,twse,20260508,3000.0,0.0,-5000.0,-2000.0
2026-05-10,2026-05-08,020020,元大台股領航N,twse,20260508,0.0,0.0,-2000.0,-2000.0
2026-05-10,2026-05-08,8367,建新國際,twse,20260508,-2400.0,0.0,0.0,-2400.0
2026-05-10,2026-05-08,6936,永鴻生技,twse,20260508,-2500.0,0.0,0.0,-2500.0
2026-05-10,2026-05-08,1730,花仙子,twse,20260508,-2600.0,0.0,0.0,
2026-05-10,2026-05-08,4441,振大環球,twse,20260508,-2829.0,0.0,0.0,-2829.0
2026-05-10,2026-05-08,6924,榮惠-KY創,twse,20260508,-2900.0,0.0,0.0,-2900.0
2026-05-10,2026-05-08,0057,富邦摩台,twse,20260508,-3000.0,0.0,11.0,-2989.0
2026-05-10,2026-05-08,4155,訊映,twse,20260508,-3000.0,0.0,0.0,-3000.0
2026-05-10,2026-05-08,2540,愛山林,twse,20260508,-2000.0,0.0,-1000.0,-3000.0
2026-05-10,2026-05-08,7791,皇家可口,twse,20260508,-3400.0,0.0,0.0,-3400.0
2026-05-10,2026-05-08,2248,華勝-KY,twse,20260508,-1700.0,0.0,-2000.0,-3700.0
2026-05-10,2026-05-08,5306,桂盟,twse,20260508,-2926.0,0.0,-1000.0,-3926.0
